cpt_code,description,facility_rate
21049,Excis uppr jaw cyst w/repair,1026.1584750000002
21050,Removal of jaw joint,799.913525
21060,Remove jaw joint cartilage,721.0299000000001
21070,Remove coronoid process,542.7864750000001
21073,Mnpj of tmj w/anesth,224.56657500000003
21076,Impres&prep surg obt prosth,631.404675
21077,Impres&prep orbital prosth,1536.0488
21079,Impres&prep intrm obt prosth,1041.26385
21080,Impres&prep def obt prosth,1168.8203500000002
21081,Impres&prep mndbl res prosth,1071.1389250000002
21082,Impres&prep paltl aug prosth,998.29745
21083,Impres&prep paltl lft prosth,920.4208500000001
21084,Impres&prep sp aid prosth,1062.0757
21085,Impres&prep oral surg splint,432.013725
21086,Impres&prep auricular prosth,1132.231775
21087,Impres&prep nasal prosth,1132.231775
21100,Maxillofacial fixation,333.996625
21110,Interdental fixation,678.0635
21116,Injection jaw joint x-ray,38.9383
21120,Genioplasty augmentation,491.0925250000001
21121,Geniop sldg osteot 1,489.41415000000006
21122,Geniop sldg osteot 2/>,703.5748000000001
21123,Geniop sldg augmentation,781.7870750000001
21125,Augmentation mndblr prostc,608.5787750000001
21127,Augmentation mndblr b1 grf,699.211025
21137,Rdctj forehead cntrg only,688.4694250000001
21138,Rdctj forehead cntrg&prostc,830.7956250000001
21139,Rdctj forehead cntrg&setback,989.234225
21141,Rcnstj midface lefort i 1pc,1214.47215
21142,Rcnstj midface lefort i 2pcs,1244.3472250000002
21143,Rcnstj mdface lefort i 3/>pc,1279.928775
21145,Rcnstj mdfc lefort i 1 w/grf,1397.7507
21146,Rcnstj mdfc lefort i 2 w/grf,1460.1862500000002
21147,Rcnstj mdfc lefort i 3/>grf,1533.0277250000001
21150,Rcnstj mdfc lefrtii ant ntru,1422.254975
21151,Rcnstj mdfc lefrtii w/b1 grf,1561.5601000000001
21154,Rcnstj mdfc lefort iii w/o i,1682.0674250000002
21155,Rcnstj mdfc lefort iii w/i,1860.646525
21159,Rcnst mdfc lfrtiii advm wo i,2221.1614750000003
21160,Rcnst mdfc lfrtiii advm w/i,2404.7757
21172,Rcnst supr-lat orb rm&lw fhd,2099.647125
21175,Rcnst bfrnt sp orb rm&lw fhd,1941.5442000000003
21179,Rcnstj forehead with grafts,1349.7491750000002
21180,Rcnstj forehead w/autograft,1503.1526500000002
21181,Rcnst cntrg b9 tum crnl xtrc,676.0494500000001
21182,Reconstruct cranial bone,1858.2968
21183,Reconstruct cranial bone,2016.7354
21184,Reconstruct cranial bone,2165.10375
21188,Reconstruction of midface,1436.0176500000002
21193,Reconst lwr jaw w/o graft,1114.105325
21194,Reconst lwr jaw w/graft,1285.970925
21195,Reconst lwr jaw w/o fixation,1223.5353750000002
21196,Reconst lwr jaw w/fixation,1303.0903500000002
21198,Reconstr lwr jaw segment,913.3716750000001
21199,Reconstr lwr jaw w/advance,910.686275
21206,Reconstruct upper jaw bone,877.790125
21208,Augmentation of facial bones,674.0354
21209,Reduction of facial bones,556.213475
21210,Face bone graft,696.5256250000001
21215,Lower jaw bone graft,724.0509750000001
21230,Rib cartilage graft,662.958125
21235,Ear cartilage graft,508.54762500000004
21240,Reconstruction of jaw joint,948.2818750000001
21242,Reconstruction of jaw joint,927.8057000000001
21243,Reconstruction of jaw joint,1463.5430000000001
21244,Reconstruction of lower jaw,901.9587250000001
21245,Reconstruction of jaw,871.076625
21246,Reconstruction of jaw,771.716825
21247,Reconstruct lower jaw bone,1426.2830750000003
21248,Reconstruction of jaw,729.0861
21249,Reconstruction of jaw,1015.4168750000001
21255,Reconstruct lower jaw bone,1227.2278000000001
21256,Reconstruction of orbit,1120.4831500000003
21260,Revise eye sockets,1258.1099
21261,Revise eye sockets,2186.5869500000003
21263,Revise eye sockets,2030.8337500000002
21267,Revise eye sockets,1473.948925
21268,Revise eye sockets,1830.4357750000001
21270,Augmentation cheek bone,678.73485
21275,Revision orbitofacial bones,768.0244
21280,Medial canthopexy,527.00975
21282,Lateral canthopexy,371.25655000000006
21295,Revision of jaw muscle/bone,185.96395
21296,Revision of jaw muscle/bone,371.59222500000004
21315,Clsd tx nsl fx mnpj wo stblj,54.04367500000001
21320,Clsd tx nsl fx w/mnpj&stablj,82.24037500000001
21325,Open tx nose fx uncomplicatd,415.56565000000006
21330,Open tx nose fx w/skele fixj,492.77090000000004
21335,Open tx nose & septal fx,652.216525
21336,Open tx septal fx w/wo stabj,586.08855
21337,Closed tx septal&nose fx,283.3097
21338,Open nasoethmoid fx w/o fixj,630.0619750000001
21339,Open nasoethmoid fx w/ fixj,703.5748000000001
21340,Perq tx nasoethmoid fx,663.2938000000001
21343,Open tx dprsd front sinus fx,979.4996500000001
21344,Open tx compl front sinus fx,1221.5213250000002
21345,Closed tx nose/jaw fx,570.9831750000001
21346,Opn tx nasomax fx w/fixj,918.4068000000001
21347,Opn tx nasomax fx multple,943.9181000000001
21348,Opn tx nasomax fx w/graft,952.64565
21355,Perq tx malar fracture,295.72967500000004
21356,Opn tx dprsd zygomatic arch,381.66247500000003
21360,Opn tx dprsd malar fracture,470.952025
21365,Opn tx complx malar fx,967.4153500000001
21366,Opn tx complx malar w/grft,1144.3160750000002
21385,Opn tx orbit fx transantral,677.727825
21386,Opn tx orbit fx periorbital,634.0900750000001
21387,Opn tx orbit fx combined,705.5888500000001
21390,Opn tx orbit periorbtl implt,711.9666750000001
21395,Opn tx orbit periorbt w/grft,901.2873750000001
21400,Closed tx orbit w/o manipulj,174.21532500000004
21401,Closed tx orbit w/manipulj,317.212875
21406,Opn tx orbit fx w/o implant,545.1362
21407,Opn tx orbit fx w/implant,580.382075
21408,Opn tx orbit fx w/bone grft,818.3756500000001
21421,Cltx palatal/max fx wire fix,516.2681500000001
21422,Optx palatal/max fracture,593.137725
21423,Optx palatal/max fx comp,725.393675
21431,Cltx craniofacial separation,650.202475
21432,Optx cranfcl sep w/wiring,675.3781000000001
21433,Optx cranfcl sep comp mlt,1534.0347500000003
21435,Optx crnfc sep comp int&/xtr,1267.844475
21436,Optx crnfcl sep comp mlt int,1813.652025
21440,Cltx mndblr/max alv ridge fx,604.5506750000001
21445,Optx mndblr/max alv ridge fx,569.640475
21450,Cltx mndblr fx w/o mnpj,462.22447500000004
21451,Cltx mndblr fx w/mnpj,611.264175
21452,Perq tx mndblr fx xtrnl fixj,461.553125
21453,Cltx mndblr fx ntrdntl fixj,896.25225
21454,Optx mndblr fx xtrnl fixj,452.825575
21461,Optx mndblr fx wo ntrdntl,975.135875
21462,Optx mndblr fx w/ntrdntl,1112.0912750000002
21465,Optx mndblr cndylr fx,727.4077250000001
21470,Optx complicated mndblr fx,1044.6206000000002
21480,Cltx tmprmand dislc 1st/sbsq,30.546425000000003
21485,Cltx tmprmand dislc comp,775.073575
21490,Optx tmprmand dislocation,717.0018
21497,Interdental wirg oth/thn fx,564.60535
21501,I&d dp absc/hmtma sft ts nck,329.29717500000004
21502,I&d dp abs/hmtm nck rib ostc,514.2541
21510,Inc deep opng b1 crtx thorax,465.24555000000004
21550,Biopsy of neck/chest,144.34025
21552,Exc neck les sc 3 cm/>,431.342375
21554,Exc neck tum deep 5 cm/>,684.10565
21555,Exc neck les sc < 3 cm,299.086425
21556,Exc neck tum deep < 5 cm,493.77792500000004
21557,Resect neck thorax tumor<5cm,886.8533500000001
21558,Resect neck tumor 5 cm/>,1227.5634750000002
21600,Partial removal of rib,570.6475
21601,Exc chest wall tumor w/ribs,1117.1264
21602,Exc ch wal tum w/o lymphadec,1536.72015
21603,Exc ch wal tum w/lymphadec,1680.3890500000002
21610,Costotransversectomy,1223.1997000000001
21615,Excision 1st &/cervical rib,585.4172000000001
21616,Exc 1st&/crv rib w/sympth,669.3359500000001
21620,Ostectomy sternum partial,502.84115
21627,Sternal debridement,558.227525
21630,Radical resection sternum,1176.540875
21685,Hyoid myotomy & suspension,866.7128500000001
21700,Revision of neck muscle,333.996625
21705,Revision of neck muscle/rib,496.79900000000004
21720,Revision of neck muscle,577.361
21725,Revision of neck muscle,517.9465250000001
21740,Reconstruction of sternum,994.6050250000001
21750,Repair of sternum separation,663.9651500000001
21811,Optx of rib fx w/fixj scope,547.485925
21812,Treatment of rib fracture,658.5943500000001
21813,Treatment of rib fracture,895.9165750000001
21820,Treat sternum fracture,169.85155
21825,Treat sternum fracture,566.6194
21920,Biopsy soft tissue of back,142.99755
21925,Biopsy soft tissue of back,374.61330000000004
21930,Exc back les sc < 3 cm,353.1301
21931,Exc back les sc 3 cm/>,455.84665
21932,Exc back tum deep < 5 cm,630.3976500000001
21933,Exc back tum deep 5 cm/>,703.5748000000001
21935,Resect back tum < 5 cm,960.7018500000001
21936,Resect back tum 5 cm/>,1314.5033
22010,I&d p-spine c/t/cerv-thor,955.666725
22015,I&d abscess p-spine l/s/ls,926.4630000000001
22100,Remove part of neck vertebra,999.304475
22101,Remove part thorax vertebra,872.08365
22102,Remove part lumbar vertebra,705.5888500000001
22103,Remove extra spine segment,116.47922500000001
22110,Remove part of neck vertebra,1024.1444250000002
22112,Remove part thorax vertebra,1176.8765500000002
22114,Remove part lumbar vertebra,1176.8765500000002
22116,Remove extra spine segment,126.54947500000002
22206,Incis spine 3 column thorac,2296.6883500000004
22207,Incis spine 3 column lumbar,2225.52525
22208,Incis spine 3 column adl seg,530.702175
22210,Incis 1 vertebral seg cerv,1722.01275
22212,Incis 1 vertebral seg thorac,1463.2073250000003
22214,Incis 1 vertebral seg lumbar,1451.4587000000001
22216,Incis addl spine segment,322.248
22220,Osteot dsc ant 1 vrt sgm crv,1566.5952250000003
22222,Osteot dsc ant 1vrt sgm thrc,1783.1056
22224,Osteot dsc ant 1vrt sgm lmbr,1487.7116
22226,Osteot dsc ant 1vrt sgm ea,321.24097500000005
22310,Closed tx vert fx w/o manj,293.044275
22315,Closed tx vert fx w/manj,759.632525
22318,Treat odontoid fx w/o graft,1632.7232000000001
22319,Treat odontoid fx w/graft,1819.022825
22325,Treat spine fracture,1451.4587000000001
22326,Treat neck spine fracture,1480.9981
22327,Treat thorax spine fracture,1510.873175
22328,Treat each add spine fx,253.77030000000002
22505,Manipulation of spine,154.4105
22510,Perq cervicothoracic inject,385.01922500000006
22511,Perq lumbosacral injection,363.20035
22512,Vertebroplasty addl inject,182.271525
22513,Perq vertebral augmentation,455.84665
22514,Perq vertebral augmentation,426.30725
22515,Perq vertebral augmentation,189.99205
22532,Arthrd lat xtrcvtry tq thrc,1740.8105500000001
22533,Arthrd lat xtrcvtry tq lmbr,1555.5179500000002
22534,Arthrd lat xtrcvtry tq ea ad,325.269075
22548,Arthrd ant toral/xoral c1-c2,1953.292825
22551,Arthrd ant ntrbdy cervical,1612.918375
22552,Arthrd ant ntrbd cervical ea,354.80847500000004
22554,Arthrd ant ntrbd min dsc crv,1222.192675
22556,Arthrd ant ntrbd min dsc thc,1606.876225
22558,Arthrd ant ntrbd min dsc lum,1430.9825250000001
22585,Arthrd ant ntrbd min dsc ea,289.016175
22586,Arthrd pre-sac ntrbdy l5-s1,2018.0781000000002
22590,Arthrd pst tq craniocervical,1566.9309
22595,Arthrd pst tq atlas-axis,1506.5094000000001
22600,Arthrd pst tq 1ntrspc crv,1289.327675
22610,Arthrd pst tq 1ntrspc thrc,1261.802325
22612,Arthrd pst tq 1ntrspc lumbar,1474.95595
22614,Arthrd pst tq 1ntrspc ea add,351.11605000000003
22630,Arthrd pst tq 1ntrspc lum,1518.258025
22632,Arthrd pst tq 1ntrspc lm ea,289.016175
22633,Arthrd cmbn 1ntrspc lumbar,1708.5857500000002
22634,Arthrd cmbn 1ntrspc ea addl,434.699125
22800,Arthrd pst dfrm<6 vrt sgm,1319.5384250000002
22802,Arthrd pst dfrm 7-12 vrt sgm,1945.907975
22804,Arthrd pst dfrm 13+ vrt sgm,2233.5814500000006
22808,Arthrd ant dfrm 2-3 vrt sgm,1763.3007750000002
22810,Arthrd ant dfrm 4-7 vrt sgm,1804.9244750000003
22812,Arthrd ant dfrm 8+ vrt sgm,1980.818175
22818,Kyphectomy 1-2 segments,1921.4037000000003
22819,Kyphectomy 3 or more,2212.7696
22830,Exploration of spinal fusion,795.54975
22836,Ant thrc vrt body tethrg <7,1818.3514750000002
22837,Ant thrc vrt body tethrg 8+,1670.3188
22838,Rev rplc/rmv thrc vrt tethrg,1692.4733500000002
22840,Insert spine fixation device,671.6856750000001
22842,Insert spine fixation device,683.4343
22843,Insert spine fixation device,732.107175
22844,Insert spine fixation device,879.4685000000001
22845,Insert spine fixation device,650.8738250000001
22846,Insert spine fixation device,676.7208
22847,Insert spine fixation device,690.81915
22848,Insert pelv fixation device,319.226925
22849,Reinsert spinal fixation,1232.934275
22850,Remove spine fixation device,720.35855
22852,Remove spine fixation device,695.5186
22853,Insj biomechanical device,229.937375
22854,Insj biomechanical device,302.1075
22855,Removal anterior instrmj,1056.03355
22856,Tot disc arthrp 1ntrspc crv,1529.6709750000002
22857,Tot disc arthrp 1ntrspc lmbr,1576.665475
22858,Tot disc arthrp 2nd lvl crv,451.48287500000004
22859,Insj biomechanical device,301.77182500000004
22860,Tot disc arthrp 2ntrspc lmbr,346.08092500000004
22861,Rev rplcm arthrp 1ntrspc crv,2260.099775
22862,Rev rplcm rthrp 1ntrspc lmbr,2279.23325
22864,Rmvl tot arthrp 1ntrspc crv,2031.169425
22865,Rmvl tot arthrp 1ntrspc lmbr,2228.5463250000003
22867,Insj stablj dev w/dcmprn,1017.0952500000001
22868,Insj stablj dev w/dcmprn,215.83902500000002
22869,Insj stablj dev w/o dcmprn,397.10352500000005
22870,Insj stablj dev w/o dcmprn,101.37385
22900,Exc abdl tum deep < 5 cm,550.171325
22901,Exc abdl tum deep 5 cm/>,644.8316750000001
22902,Exc abd les sc < 3 cm,332.9896
22903,Exc abd les sc 3 cm/>,431.0067
22904,Radical resect abd tumor<5cm,990.24125
22905,Rad resect abd tumor 5 cm/>,1243.675875
23000,Rmvl sbdltd clcreous dep opn,337.68905000000007
23020,Capsular contracture release,653.8949000000001
23030,I&d shoulder deep absc/hmtma,245.04275
23031,I&d shoulder infected bursa,216.84605000000002
23035,Incision bone cortex sho,637.7825
23040,Arthrt gh jt expl/drg/rmv fb,676.385125
23044,Arthrt ac sc jt exp/rmvl fb,545.8075500000001
23065,Biopsy shoulder tissues,147.361325
23066,Biopsy shoulder tissues,368.23547500000006
23071,Exc shoulder les sc 3 cm/>,409.18782500000003
23073,Exc shoulder tum deep 5 cm/>,661.9511
23075,Exc shoulder les sc < 3 cm,322.91935
23076,Exc shoulder tum deep < 5 cm,526.002725
23077,Rad rescj tum shoulder<5 cm,1056.7049000000002
23078,Rad rescj tum shoulder 5cm/>,1332.294075
23100,Arthrotomy glenhumrl jt w/bx,493.77792500000004
23101,Arthrt acrmclv/strnclav jt,445.7764
23105,Arthrotomy glenohumeral jt,608.2431
23106,Arthrotomy strnclav joint,490.421175
23107,Arthrt glenhumrl jt w/expl,629.390625
23120,Claviculectomy partial,567.626425
23125,Claviculectomy total,672.3570250000001
23130,Acromp/acromionectomy prtl,593.8090750000001
23140,Removal of bone lesion,534.058925
23145,Removal of bone lesion,660.2727250000002
23146,Removal of bone lesion,599.179875
23150,Removal of humerus lesion,635.7684500000001
23155,Removal of humerus lesion,752.2476750000001
23156,Removal of humerus lesion,645.8387
23170,Sequestrectomy clavicle,543.4578250000001
23172,Sequestrectomy scapula,548.4929500000001
23174,Sqstrctmy humrl head srg nck,728.41475
23180,Prtl excision bone clavicle,658.258675
23182,Prtl excision bone scapula,644.1603250000001
23184,Prtl excision bone prox hum,699.8823750000001
23190,Ostectomy scapula partial,551.1783500000001
23195,Resection humeral head,713.309375
23200,Radical rescj tumor clavicle,1372.2394000000002
23210,Radical rescj tumor scapula,1597.14165
23220,Radical rescj tumor prox hum,1746.1813500000003
23330,Remove shoulder foreign body,167.16615000000002
23333,Remove shoulder fb deep,461.8888
23334,Shoulder prosthesis removal,980.84235
23335,Shoulder prosthesis removal,1154.0506500000001
23350,Injection for shoulder x-ray,42.29505
23395,Muscle transfer shoulder/arm,1183.59005
23397,Muscle transfers,1047.9773500000001
23400,Fixation of shoulder blade,903.3014250000001
23405,Incision of tendon & muscle,577.361
23406,Incise tendon(s) & muscle(s),677.39215
23410,Repair rotator cuff acute,768.69575
23412,Repair rotator cuff chronic,795.54975
23415,Release of shoulder ligament,661.6154250000001
23420,Repair of shoulder,911.0219500000001
23430,Repair biceps tendon,699.8823750000001
23440,Remove/transplant tendon,704.9175
23450,Repair shoulder capsule,876.1117500000001
23455,Repair shoulder capsule,884.8393000000001
23460,Repair shoulder capsule,1005.6823
23462,Repair shoulder capsule,982.1850500000002
23465,Repair shoulder capsule,1029.8509000000001
23466,Repair shoulder capsule,1039.9211500000001
23470,Reconstruct shoulder joint,1093.2934750000002
23472,Reconstruct shoulder joint,1306.7827750000001
23473,Revis reconst shoulder joint,1447.4306
23474,Revis reconst shoulder joint,1559.8817250000002
23480,Revision of collar bone,767.6887250000001
23485,Revision of collar bone,875.7760750000001
23490,Reinforce clavicle,804.612975
23491,Reinforce shoulder bones,942.2397250000001
23500,Cltx clavicular fx w/o mnpj,246.38545000000002
23505,Cltx clavicular fx w/mnpj,347.08795000000003
23515,Optx clavicular fx w/int fix,682.427275
23520,Cltx strnclav dislc w/o mnpj,247.72815000000003
23525,Cltx strnclav dislc w/mnpj,368.906825
23530,Optx strnclav dislc aqt/chrn,551.8497000000001
23532,Optx strclv dslc aq/chrn grf,600.1869
23540,Cltx acromclav dislc wo mnpj,258.13407500000005
23545,Cltx acromclav dislc w/mnpj,428.3213
23550,Optx acromclv dislc aqt/chrn,543.4578250000001
23552,Optx acrclv dslc aq/chrn grf,615.292275
23570,Cltx scapular fx w/o mnpj,254.10597500000003
23575,Cltx scap fx w/mnpj +-tractj,380.991125
23585,Optx scapular fx w/int fixj,899.9446750000001
23600,Cltx prox humrl fx w/o mnpj,333.66095
23605,Cltx prx hmrl fx mnpj+-tract,443.091
23615,Optx prox humrl fx w/int fix,827.7745500000001
23616,Optx prx hmrl fx fix rpr rpl,1127.19665
23620,Cltx gr hmrl tbrs fx wo mnpj,272.90377500000005
23625,Cltx gr hmrl tbrs fx w/mnpj,379.31275000000005
23630,Optx gr hmrl tbrs fx int fix,737.81365
23650,Cltx sho dslc w/mnpj wo anes,369.57817500000004
23655,Cltx sho dslc w/mnpj w/anes,420.93645
23660,Optx acute shoulder dislc,553.8637500000001
23665,Cltx sho dslc fx gr hmrl tbr,418.58672500000006
23670,Optx sho dislc fx,821.7324000000001
23675,Cltx sho dislc neck fx mnpj,513.58275
23680,Optx sho dislc neck fx fixj,869.39825
23700,Mnpj anes sho jt fixj aprats,185.62827500000003
23800,Arthrodesis glenohumeral jt,951.3029500000001
23802,Arthrd glenohumeral jt w/grf,1188.2895
23900,Interthoracoscplr amputation,1263.1450250000003
23920,Disarticulation shoulder,1039.585475
23921,Disarticulation sho sec clsr,461.553125
23930,I&d upr a/e dp absc/hmtma,206.10445
23931,I&d upr a/e bursa,159.445625
23935,Inc dp opn b1 crtx hum/elbw,497.80602500000003
24000,Arthrt elbw expl drg/rmvl fb,463.5671750000001
24006,Arthrt elbw capsl exc rls,667.6575750000001
24065,Biopsy arm/elbow soft tissue,149.37537500000002
24066,Biopsy arm/elbow soft tissue,417.915375
24071,Exc arm/elbow les sc 3 cm/>,393.74677500000007
24073,Ex arm/elbow tum deep 5 cm/>,656.5803
24075,Exc arm/elbow les sc < 3 cm,322.248
24076,Ex arm/elbow tum deep < 5 cm,523.653
24077,Rad rescj tum tiss a/e <5cm,962.7159
24079,Rad rescj tum tiss a/e 5 cm+,1232.2629250000002
24100,Arthrt elbw synovial bx only,413.215925
24101,Arthrt elbw jt expl bx rmvl,485.05037500000003
24102,Arthrt elbow w/synovectomy,581.724775
24105,Excision olecranon bursa,359.84360000000004
24110,Exc/curtg b1 cst/b9 tum hum,568.969125
24115,Exc/crtg b1 cst/tum hum agrf,696.5256250000001
24116,Exc/crtg b1 cst/tum hum algr,801.927575
24120,Exc/crtg b1 cst/b9 tum rds,509.890325
24125,Exc/crtg b1 cst/tum rds agrf,597.5015000000001
24126,Exc/crtg b1 cst/tum rds algr,620.663075
24130,Excision radial head,487.735775
24134,Sequestrectomy shft/dstl hum,706.5958750000001
24136,Sequestrectomy radial h/n,603.5436500000001
24138,Sequestrectomy olecrn proces,664.300825
24140,Partial exc bone humerus,659.2657
24145,Prtl exc bone radial h/n,568.969125
24147,Prtl exc bone olecrn process,599.5155500000001
24149,Radical resection of elbow,1095.6432000000002
24150,Rad rescj tum dstl/shft hum,1404.128525
24152,Rad resection tum radial h/n,1230.248875
24155,Resection of elbow joint,795.2140750000001
24160,Rmvl prosthhumrl&ulnar cmpnt,1154.0506500000001
24164,Removal prosth radial head,685.784025
24200,Rmvl fb upper arm/elbw subq,144.00457500000002
24201,Rmvl fb upper arm/elbw deep,394.41812500000003
